tiempo_s,entrada_v,entrada_pcm1808_v,riel_positivo_v,riel_negativo_v,entrada_no_inversora_v,salida_etapa_a_v,salida_etapa_b_v
0.000450768213,0.456634243,5.21714904,6.8679573,-6.86795427,0.451945945,5.03578789,5.23364954
0.000450975169,0.45477592,5.21070404,6.86795202,-6.86795426,0.450086688,5.01104824,5.2272127
0.000451196441,0.452788199,5.20166168,6.86794634,-6.86795425,0.448097974,4.98612944,5.21817908
0.000451425791,0.450726991,5.18981087,6.86794054,-6.86795422,0.44603574,4.96141531,5.20633729
0.00045166432,0.448582296,5.1752839,6.86793484,-6.86795418,0.443889984,4.93647787,5.19181969
0.000451786608,0.447482371,5.16756908,6.86793213,-6.86795415,0.442789516,4.92390327,5.18410966
0.000451911117,0.446362196,5.1598461,6.86792956,-6.86795412,0.441668791,4.91119899,5.17639155
0.000452053008,0.445085308,5.15120493,6.86792688,-6.86795408,0.440391277,4.89681482,5.16775592
0.000452226277,0.443525569,5.14073343,6.86792397,-6.86795403,0.438830776,4.87934993,5.15729118
0.000452392689,0.442027061,5.13061955,6.86792154,-6.86795398,0.437331539,4.86265184,5.14718377
0.000452597637,0.440180878,5.11796193,6.86791898,-6.8679539,0.435484461,4.84215533,5.13453411
0.00045283487,0.438042959,5.10301846,6.86791655,-6.8679538,0.433345512,4.81849124,5.11959982
0.000453191243,0.434829534,5.07989217,6.86791375,-6.86795364,0.430130548,4.78300871,5.09648728
0.000453577348,0.431345558,5.0539311,6.86791164,-6.86795343,0.426644918,4.74460505,5.07054103
0.000454121487,0.426431275,5.01573508,6.86790973,-6.86795311,0.421728326,4.69048781,5.03236576
0.000454679718,0.421384542,4.97478127,6.86790861,-6.86795274,0.416679253,4.63494115,4.99143307
0.00045579618,0.411275586,4.88819023,6.86790759,-6.86795191,0.406565702,4.52370908,4.90488374
0.000457122027,0.399244509,4.77867549,6.86790728,-6.86795081,0.394529313,4.39135532,4.79541755
0.000459773722,0.375100071,4.54434276,6.86790721,-6.8679484,0.370374733,4.12579284,4.56117847
0.000463894508,0.337374978,4.15518283,6.86790726,-6.86794435,0.332635154,3.71093012,4.17215433
0.000468218962,0.297542594,3.72929945,6.86790729,-6.86793989,0.292789245,3.27292629,3.74640011
0.000473218962,0.251215886,3.22673177,6.86790735,-6.86793462,0.246449054,2.76351359,3.24396417
0.000478218962,0.204641259,2.71840075,6.86790739,-6.86792927,0.199863267,2.25135323,2.73574574
0.000483218962,0.157864676,2.20660278,6.86790744,-6.8679239,0.153077858,1.73695052,2.22404105
0.000488218962,0.110932299,1.69235676,6.86790749,-6.86791849,0.106138999,1.22080666,1.70986887
0.000493218962,0.063890445,1.17635664,6.86790754,-6.86791306,0.059093013,0.703433317,1.19392308
0.000498218962,0.0167855392,0.65913915,6.86790759,-6.86790762,0.0119863283,0.185338993,0.676740357
0.000503218962,-0.030335932,0.141251091,6.86790764,-6.86790218,-0.035134566,-0.332963796,0.158867458
0.000508218962,-0.0774274652,-0.376812159,6.86790769,-6.86789673,-0.0822231671,-0.850964369,-0.359200254
0.000513218962,-0.124442587,-0.894518491,6.86790774,-6.86789128,-0.129233004,-1.36815097,-0.876930665
0.000518218962,-0.171334899,-1.41137503,6.8679078,-6.86788584,-0.176117684,-1.88401353,-1.39383088
0.000523218962,-0.218058124,-1.92685393,6.86790785,-6.86788042,-0.222830937,-2.39804271,-1.909373
0.000528218962,-0.264566152,-2.44046313,6.8679079,-6.86787501,-0.269326663,-2.90973135,-2.42306491
0.000533218962,-0.310813085,-2.95167984,6.86790795,-6.86786963,-0.315558976,-3.41857437,-2.93438374
0.000538218962,-0.356753283,-3.46001453,6.86790799,-6.86786428,-0.36148225,-3.92406963,-3.44283987
0.000543218962,-0.402341409,-3.96495129,6.86790804,-6.86785896,-0.407051164,-4.42571823,-3.94791726
0.000548218962,-0.447532472,-4.46600495,6.86790809,-6.86785368,-0.452220747,-4.92302437,-4.44913059
0.000550152541,-0.464892581,-4.65839936,6.86790811,-6.86785177,-0.469571945,-5.11266023,-4.64159183
0.00055103477,-0.472790783,-4.74428401,6.86790812,-6.8678518,-0.47746597,-5.17917005,-4.72750791
0.00055172611,-0.478969908,-4.80780957,6.86790811,-6.86785372,-0.483641773,-5.20767622,-4.79105848
0.000552415805,-0.485125322,-4.86578445,6.8679081,-6.86785828,-0.48979383,-5.22567617,-4.84905863
0.000553199493,-0.492108546,-4.9246452,6.86790805,-6.86786673,-0.496773189,-5.23969637,-4.90794844
0.000554297617,-0.501873508,-4.99527948,6.86790795,-6.86788344,-0.506532643,-5.25336461,-4.97862399
0.000556045499,-0.517366912,-5.08341707,6.86790769,-6.86791794,-0.522017058,-5.2677542,-5.06682831
0.000557071736,-0.526434622,-5.12329857,6.86790749,-6.8679412,-0.531079365,-5.27387952,-5.10674948
0.000558108789,-0.535575676,-5.15649404,6.86790728,-6.86796599,-0.540214864,-5.27899537,-5.13998533
0.000558974324,-0.543187487,-5.17936237,6.86790709,-6.86798755,-0.547821967,-5.28265363,-5.16288755
0.000559897286,-0.551286634,-5.19958568,6.86790688,-6.86801147,-0.55591602,-5.28608589,-5.18314714
0.000561743209,-0.567429035,-5.22941959,6.86790642,-6.86806295,-0.572048012,-5.29187219,-5.21305398
0.000563340086,-0.581332049,-5.24655853,6.86790599,-6.86811163,-0.58594178,-5.29603514,-5.23025629
0.000565029655,-0.59597833,-5.25899055,6.86790551,-6.86816641,-0.600578039,-5.29982485,-5.24275554
0.000566966689,-0.612687061,-5.26862556,6.86790492,-6.86823096,-0.617274975,-5.3035834,-5.25246779
0.000569766178,-0.636674263,-5.27740194,6.86790406,-6.86832304,-0.641244562,-5.30819223,-5.261356
0.000574213652,-0.674374075,-5.28501735,6.86790277,-6.86846037,-0.678915019,-5.31410952,-5.26914935
0.000579213652,-0.71612727,-5.28935807,6.86790144,-6.86860105,-0.720633227,-5.31937475,-5.27369034
0.000584213652,-0.757173735,-5.29190724,6.86790023,-6.86873071,-0.761642637,-5.32366175,-5.27643992
0.000589213652,-0.79747296,-5.29356852,6.86789909,-6.86885246,-0.801902775,-5.32720741,-5.27830168
0.000594213652,-0.836985176,-5.29483219,6.86789801,-6.86896728,-0.841373911,-5.33021368,-5.27976589
0.000599213652,-0.875671389,-5.2958136,6.867897,-6.86907525,-0.880017091,-5.33279363,-5.28094788
0.000604213652,-0.913493419,-5.29660293,6.86789605,-6.86917642,-0.917794178,-5.33502399,-5.28193782
0.000609213652,-0.950413942,-5.29724097,6.86789517,-6.8692707,-0.954667891,-5.33696089,-5.2827765
0.000614213652,-0.986396522,-5.29775922,6.86789435,-6.86935793,-0.99060184,-5.33864638,-5.28349541
0.000619213652,-1.02140565,-5.29817751,6.8678936,-6.86943802,-1.02556056,-5.34011275,-5.28411438
0.000624213652,-1.05540677,-5.29851093,6.86789291,-6.86951087,-1.05950956,-5.34138539,-5.2846485
0.000629213652,-1.08836633,-5.29877086,6.86789229,-6.86957645,-1.09241532,-5.34248467,-5.28510913
0.000634213652,-1.1202518,-5.29896592,6.86789174,-6.86963474,-1.12424538,-5.34342729,-5.28550491
0.000639213652,-1.15103173,-5.2991033,6.86789125,-6.8696858,-1.15496833,-5.34422718,-5.28584301
0.000644213652,-1.18067572,-5.29918851,6.86789083,-6.86972971,-1.18455384,-5.34489622,-5.28612894
0.000649213652,-1.20915453,-5.2992265,6.86789048,-6.86976661,-1.21297271,-5.34544474,-5.28636767
0.000654213652,-1.23644005,-5.29922115,6.86789019,-6.86979669,-1.2401969,-5.34588194,-5.28656304
0.000659213652,-1.26250535,-5.29917616,6.86788996,-6.86982021,-1.26619954,-5.34621618,-5.28671878
0.000664213652,-1.28732471,-5.29909455,6.86788979,-6.86983745,-1.29095498,-5.34645528,-5.28683789
0.000669213652,-1.31087364,-5.29897939,6.86788967,-6.86984878,-1.31443877,-5.34660675,-5.28692346
0.000674213652,-1.33312889,-5.29883327,6.86788961,-6.8698546,-1.33662775,-5.34667782,-5.28697805
0.000679213652,-1.35406851,-5.29866087,6.86788959,-6.86985615,-1.35750001,-5.3466925,-5.28700636
0.000684213652,-1.37367182,-5.29847104,6.86788959,-6.86985606,-1.37703497,-5.34669255,-5.28701723
0.000689213652,-1.39191949,-5.29827402,6.86788959,-6.86985607,-1.39521333,-5.3466955,-5.28702091
0.000694213652,-1.4087935,-5.2980749,6.86788959,-6.86985611,-1.41201716,-5.34669757,-5.28702248
0.000699213652,-1.4242772,-5.29787521,6.86788959,-6.86985609,-1.42742988,-5.3466996,-5.28702347
0.000704213652,-1.43835531,-5.2976752,6.86788959,-6.8698561,-1.44143627,-5.34670143,-5.28702413
0.000709213652,-1.45101394,-5.29747516,6.86788959,-6.8698561,-1.45402251,-5.34670308,-5.28702476
0.000714213652,-1.46224059,-5.29727498,6.86788959,-6.8698561,-1.46517618,-5.34670455,-5.28702524
0.000719213652,-1.47202419,-5.29707482,6.86788959,-6.8698561,-1.47488628,-5.34670584,-5.28702573
0.000724213652,-1.48035507,-5.29687454,6.86788959,-6.8698561,-1.48314322,-5.34670695,-5.28702609
0.000729213652,-1.48722503,-5.29667429,6.86788959,-6.8698561,-1.48993885,-5.34670786,-5.28702647
0.000734213652,-1.49262727,-5.29647391,6.86788959,-6.8698561,-1.49526646,-5.3467086,-5.28702673
0.000739213652,-1.49655647,-5.29627356,6.86788959,-6.86985611,-1.49912081,-5.34670915,-5.28702699
0.000744213652,-1.49900875,-5.29607309,6.86788959,-6.86985611,-1.50149807,-5.34670951,-5.28702714
0.000749213652,-1.49998169,-5.29587264,6.86788959,-6.86985611,-1.50239592,-5.34670969,-5.28702729
0.000754213652,-1.49947433,-5.29567208,6.86788959,-6.86985612,-1.50181345,-5.34670968,-5.28702733
0.000759213652,-1.49748717,-5.29547153,6.86788959,-6.86985612,-1.49975125,-5.34670948,-5.28702737
0.000764213652,-1.49402217,-5.29527087,6.86788959,-6.86985613,-1.49621135,-5.34670909,-5.28702729
0.000769213652,-1.48908275,-5.29507022,6.86788959,-6.86985614,-1.49119725,-5.34670852,-5.28702721
0.000774213652,-1.48267378,-5.29486946,6.86788959,-6.86985614,-1.48471389,-5.34670776,-5.28702703
0.000779213652,-1.4748016,-5.29466872,6.86788959,-6.86985615,-1.47676767,-5.34670682,-5.28702684
0.000784213652,-1.46547396,-5.29446787,6.86788959,-6.86985616,-1.46736643,-5.34670569,-5.28702654
0.000789213652,-1.45470008,-5.29426702,6.86788959,-6.86985617,-1.45651946,-5.34670438,-5.28702624
0.000794213652,-1.44249059,-5.29406608,6.86788959,-6.86985618,-1.44423744,-5.34670289,-5.28702583
0.000799213652,-1.42885753,-5.29386514,6.86788959,-6.86985619,-1.43053252,-5.34670121,-5.28702542
0.000804213652,-1.41381436,-5.2936641,6.86788959,-6.8698562,-1.4154182,-5.34669936,-5.28702491
0.000809213652,-1.39737592,-5.29346307,6.86788959,-6.86985621,-1.39890941,-5.34669733,-5.28702439
0.000814213652,-1.37955845,-5.29326194,6.86788959,-6.86985622,-1.38102244,-5.34669512,-5.28702376
0.000819213652,-1.36037952,-5.29306081,6.86788959,-6.86985623,-1.36177494,-5.34669274,-5.28702314
0.000824213652,-1.33985805,-5.2928596,6.86788959,-6.86985624,-1.3411859,-5.3466902,-5.28702241
0.000829213652,-1.31801431,-5.29265645,6.86788959,-6.86985541,-1.31927565,-5.34667018,-5.28701975
0.000834213652,-1.29486985,-5.29244389,6.86788962,-6.86985121,-1.29606581,-5.34659036,-5.28700766
0.000839213652,-1.27044751,-5.29221167,6.8678897,-6.86984155,-1.27157928,-5.34642618,-5.28697591
0.000844213652,-1.24477139,-5.29195266,6.86788983,-6.86982605,-1.24584023,-5.34617382,-5.28691736
0.000849213652,-1.21786683,-5.29166322,6.86789002,-6.86980444,-1.21887405,-5.345825,-5.28682837
0.000854213652,-1.18976038,-5.29134026,6.86789027,-6.86977633,-1.19070737,-5.34537192,-5.28670584
0.000859213652,-1.16047979,-5.29098092,6.86789058,-6.86974151,-1.16136797,-5.34480604,-5.28654692
0.000864213652,-1.13005394,-5.29058202,6.86789095,-6.86969975,-1.13088481,-5.34411798,-5.28634844
0.000869213652,-1.09851286,-5.29014024,6.86789139,-6.86965093,-1.09928798,-5.34329713,-5.28610705
0.000874213652,-1.06588768,-5.28965158,6.8678919,-6.86959493,-1.06660866,-5.34233127,-5.28581876
0.000879213652,-1.03221061,-5.28911152,6.86789247,-6.86953172,-1.0328791,-5.341206,-5.28547905
0.000884213652,-0.997514859,-5.28851448,6.8678931,-6.8694613,-0.998132578,-5.33990402,-5.28508235
0.000889213652,-0.961834686,-5.28785378,6.86789381,-6.86938373,-0.962403394,-5.33840412,-5.28462196
0.000894213652,-0.925205299,-5.28712089,6.86789458,-6.86929911,-0.925726805,-5.33667979,-5.28408935
0.000899213652,-0.887662845,-5.286305,6.86789541,-6.86920758,-0.888139006,-5.33469714,-5.28347372
0.000904213652,-0.849244376,-5.28539178,6.86789631,-6.86910932,-0.849677093,-5.33241179,-5.28276072
0.000909213652,-0.809987804,-5.28436204,6.86789727,-6.86900456,-0.810379022,-5.32976394,-5.28193116
0.000914213652,-0.769931873,-5.28318884,6.86789828,-6.86889354,-0.770283576,-5.32667029,-5.28095811
0.000919213652,-0.729116112,-5.28183333,6.86789935,-6.86877653,-0.729430324,-5.32300977,-5.27980269
0.000924213652,-0.687580801,-5.28023618,6.86790048,-6.8686538,-0.687859582,-5.31859689,-5.27840558
0.000929213652,-0.645366931,-5.27830118,6.86790165,-6.86852559,-0.645612377,-5.31312645,-5.27667055
0.000934213652,-0.602516162,-5.27585727,6.86790288,-6.86839207,-0.602730401,-5.30604397,-5.27442654
0.000939213652,-0.559070782,-5.27255768,6.86790415,-6.8682532,-0.559255973,-5.29618102,-5.27132672
0.000944213652,-0.515073666,-5.26739391,6.86790548,-6.86810836,-0.515231998,-5.27963078,-5.26636258
0.000947375606,-0.486985157,-5.26178644,6.86790635,-6.86801297,-0.487127643,-5.25915688,-5.26088121
0.000948851185,-0.473810727,-5.25754247,6.86790677,-6.86796731,-0.473946122,-5.23930047,-5.25669604
