tiempo_s,entrada_v,entrada_pcm1808_v,riel_positivo_v,riel_negativo_v,entrada_no_inversora_v,salida_etapa_a_v,salida_etapa_b_v
0.000220520847,1.47434281,7.37284636,8.96614891,-8.965764,1.47235781,7.44251399,7.38254794
0.000225520847,1.48229249,7.3725933,8.96614975,-8.965764,1.48023367,7.44257164,7.38257415
0.000230520847,1.48877933,7.3723333,8.96615036,-8.96576399,1.48664633,7.4426125,7.38259341
0.000235520847,1.49379691,7.372068,8.96615077,-8.96576399,1.49158947,7.4426404,7.38260736
0.000240520847,1.49734031,7.3717983,8.96615104,-8.96576399,1.49505819,7.44265834,7.3826169
0.000245520847,1.499406,7.37152543,8.96615119,-8.96576399,1.49704908,7.4426685,7.38262326
0.000250520847,1.49999197,7.37124983,8.96615125,-8.96576399,1.49756018,7.44267227,7.38262688
0.000255520847,1.49909762,7.37097223,8.96615123,-8.96576399,1.49659098,7.44267025,7.38262849
0.000260520847,1.49672385,7.37069257,8.96615112,-8.96576399,1.49414243,7.44266211,7.38262803
0.000265520847,1.49287299,7.37041105,8.96615091,-8.96576399,1.49021696,7.44264673,7.38262569
0.000270520847,1.48754884,7.37012709,8.96615056,-8.96576399,1.48481844,7.44262207,7.38262091
0.000275520847,1.48075666,7.36984035,8.96615005,-8.96576399,1.47795219,7.4425855,7.38261333
0.000280520847,1.47250316,7.36954978,8.96614932,-8.96576399,1.46962499,7.44253339,7.38260192
0.000285520847,1.46279647,7.36925453,8.96614832,-8.965764,1.45984506,7.44246159,7.38258582
0.000290520847,1.45164618,7.36895313,8.96614698,-8.965764,1.44862206,7.44236546,7.38256355
0.000295520847,1.43906329,7.36864435,8.96614524,-8.965764,1.43596705,7.44223981,7.38253389
0.000300520847,1.42506022,7.36832637,8.96614301,-8.965764,1.42189253,7.44207893,7.38249502
0.000305520847,1.40965078,7.36799764,8.96614023,-8.965764,1.40641239,7.44187679,7.38244538
0.000310520847,1.39285019,7.36765602,8.96613681,-8.965764,1.38954189,7.4416269,7.38238285
0.000315520847,1.37467502,7.36729968,8.96613269,-8.965764,1.37129771,7.4413224,7.38230558
0.000320520847,1.35514322,7.3669262,8.96612778,-8.96576401,1.35169783,7.44095599,7.38221115
